mean_packet_size,std_packet_size,min_packet_size,max_packet_size,total_bytes,mean_iat,std_iat,max_iat,flow_duration,packet_count,large_packet_ratio,burst_density,mean_burst_time,label,group_id
79.83,34.61475263525655,70.0,409.0,7983,0.0004414548777570628,0.001493231927827848,0.012687206268310547,0.04370403289794922,100,0.0,182656.30914041912,0.04370403289794922,voip,1
84.8,52.05132082858225,70.0,469.0,8480,0.0009365202200533163,0.003085507608776562,0.023067951202392578,0.09271550178527832,100,0.0,91461.60431763042,0.09271550178527832,voip,1
84.75,52.76843279840704,70.0,469.0,8475,0.0007521600434274385,0.0022204368500988465,0.012890815734863281,0.0744638442993164,100,0.0,113812.09589231359,0.0744638442993164,voip,1
84.26,51.808420165065826,70.0,469.0,8426,0.0007631056236498283,0.0020792512974861935,0.013143062591552734,0.07554745674133301,100,0.0,111531.06712489715,0.07554745674133301,voip,1
83.95,51.9217439999852,70.0,469.0,8395,0.0011408473506118312,0.0035819698115603428,0.024030685424804688,0.11294388771057129,100,0.0,74328.28674382094,0.11294388771057129,voip,1
81.08,34.882855387711594,70.0,409.0,8108,0.0005572468343407217,0.0021409051248808112,0.019326448440551758,0.055167436599731445,100,0.0,146968.09443462585,0.055167436599731445,voip,1
85.0,52.01634358545398,70.0,469.0,8500,0.0011688747791328816,0.00388324349240305,0.02730250358581543,0.11571860313415527,100,0.0,73453.41471786622,0.11571860313415527,voip,1
83.23,40.95872434536993,70.0,469.0,8323,0.00023632579379611544,0.0004864438217807132,0.003022909164428711,0.02339625358581543,100,0.0,355725.5115209681,0.02339625358581543,voip,1
81.88,35.00693645550835,70.0,409.0,8188,0.0005465228148181029,0.0017006950898787291,0.010994911193847656,0.05410575866699219,100,0.0,151330.44746580036,0.05410575866699219,voip,1
80.92,40.23249432983245,70.0,469.0,8092,0.0009539055101799242,0.0029010991737247944,0.017240285873413086,0.0944366455078125,100,0.0,85686.16843937068,0.0944366455078125,voip,1
86.07,52.07518698958267,70.0,469.0,8607,0.0006697370548440952,0.0018137296739453635,0.011380910873413086,0.06630396842956543,100,0.0,129809.27679866193,0.06630396842956543,voip,1
81.69,35.0067693453709,70.0,409.0,8169,0.0006267133385244042,0.00197176880948749,0.014180183410644531,0.062044620513916016,100,0.0,131661.1862745059,0.062044620513916016,voip,1
88.45,61.79536794938599,70.0,469.0,8845,0.0008741316169199317,0.002481253093013191,0.013342618942260742,0.08653903007507324,100,0.0,102207.03635447072,0.08653903007507324,voip,1
82.4,40.670136463995306,70.0,469.0,8240,0.0006048053202002939,0.001898214928544702,0.015131950378417969,0.0598757266998291,100,0.0,137616.07312484432,0.0598757266998291,voip,1
81.05,34.729058438143696,70.0,409.0,8105,0.0006154956239642519,0.002849956334566857,0.027117490768432617,0.06093406677246094,100,0.0,133010.4392970483,0.06093406677246094,voip,1
85.81,52.04146327689106,70.0,469.0,8581,0.0008219227646336411,0.002509531674543562,0.017702102661132812,0.08137035369873047,100,0.0,105454.80208883238,0.08137035369873047,voip,1
80.88,40.34656862733187,70.0,469.0,8088,0.00038131800564852625,0.0010714018607241886,0.007566213607788086,0.0377504825592041,100,0.0,214243.24163470723,0.0377504825592041,voip,1
80.81,35.97212670943991,70.0,422.0,8081,0.0006170826728897866,0.001928279471682649,0.014846324920654297,0.06109118461608887,100,0.0,132275.5120115943,0.06109118461608887,voip,1
84.36,52.076198017904495,70.0,469.0,8436,0.0004389502785422585,0.0013854137925502445,0.009419441223144531,0.043456077575683594,100,0.0,194122.57958000293,0.043456077575683594,voip,1
78.17,35.117247899002564,70.0,422.0,7817,0.0005023961115365077,0.0021337643674252636,0.017815589904785156,0.04973721504211426,100,0.0,157162.85744032435,0.04973721504211426,voip,1
84.32,52.074922947614624,70.0,469.0,8432,0.0006720489925808377,0.0019529068497735028,0.009329795837402344,0.06653285026550293,100,0.0,126732.48228311085,0.06653285026550293,voip,1
85.42,51.98003078106052,70.0,469.0,8542,0.0007569428646203244,0.0028224259818402666,0.02388453483581543,0.07493734359741211,100,0.0,113987.04041137875,0.07493734359741211,voip,1
81.29,34.87357022158758,70.0,409.0,8129,0.0007816348413024286,0.0026150593060024654,0.016531705856323242,0.07738184928894043,100,0.0,105049.11714541633,0.07738184928894043,voip,1
82.91,40.8536644623221,70.0,469.0,8291,0.0009296301639441288,0.003188486941197163,0.024539947509765625,0.09203338623046875,100,0.0,90085.89440948752,0.09203338623046875,voip,1
85.16,52.00994520281674,70.0,469.0,8516,0.0004704648798162287,0.0015134583015585863,0.01141047477722168,0.04657602310180664,100,0.0,182836.9318791797,0.04657602310180664,voip,1
84.18,48.46759329696493,70.0,422.0,8418,0.000665616507482047,0.0031811114871775283,0.030183076858520508,0.06589603424072266,100,0.0,127744.74749878644,0.06589603424072266,voip,1
77.72,11.468286707263644,70.0,112.0,7772,0.0007446101217558889,0.00211578745518579,0.016588211059570312,0.07371640205383301,100,0.0,105429.6513911926,0.07371640205383301,voip,1
80.85,34.89652561502363,70.0,409.0,8085,0.0004123027878578263,0.0018988530905403376,0.01873159408569336,0.040817975997924805,100,0.0,198069.6429134095,0.040817975997924805,voip,1
85.14,51.9374662454764,70.0,469.0,8514,0.0008530785339047211,0.0023185355663593765,0.012415170669555664,0.08445477485656738,100,0.0,100810.15791352888,0.08445477485656738,voip,1
76.58,10.210954901477137,70.0,112.0,7658,0.00030582842200693456,0.0008049328469260147,0.0068552494049072266,0.030277013778686523,100,0.0,252922.7992290123,0.030277013778686523,voip,1
84.84,48.622570890482535,70.0,422.0,8484,0.0007627756908686474,0.0023098840543230702,0.017873048782348633,0.0755147933959961,100,0.0,112347.35965112469,0.0755147933959961,voip,1
83.78,51.83639262140066,70.0,469.0,8378,0.0010214213168982303,0.0034421270555158013,0.022594213485717773,0.1011207103729248,100,0.0,82850.65560207532,0.1011207103729248,voip,1
76.1,9.030503861911583,70.0,112.0,7610,0.00015137412331321022,0.0001475104835285875,0.0010497570037841797,0.014986038208007812,100,0.0,507772.1090971701,0.014986038208007812,voip,1
85.94,53.48585233498669,70.0,469.0,8594,0.0007744196689490116,0.0023515405790093783,0.014274835586547852,0.07666754722595215,100,0.0,112092.90264327519,0.07666754722595215,voip,1
85.2,52.01057584761006,70.0,469.0,8520,0.0005576201159544665,0.0015265969473243703,0.01012277603149414,0.05520439147949219,100,0.0,154332.75214007,0.05520439147949219,voip,1
94.47,95.41409277460012,70.0,726.0,9447,0.0006505262972128511,0.0018849590198766607,0.013681888580322266,0.06440210342407227,100,0.0,146685.47783784202,0.06440210342407227,voip,1
86.04,53.01149309347927,70.0,469.0,8604,0.0008862259412052656,0.002549023567062186,0.01564812660217285,0.08773636817932129,100,0.0,98065.39879809007,0.08773636817932129,voip,1
84.92,51.83679774060122,70.0,469.0,8492,0.0008812913990984059,0.003450383957789822,0.027581453323364258,0.08724784851074219,100,0.0,97330.79742541765,0.08724784851074219,voip,1
85.8,52.115448765217394,70.0,469.0,8580,0.0004835032453440657,0.001434970389903897,0.010911941528320312,0.0478668212890625,100,0.0,179243.58721462172,0.0478668212890625,voip,1
84.5,48.56016886296834,70.0,422.0,8450,0.0007430519720520636,0.0021800290311473633,0.014534235000610352,0.0735621452331543,100,0.0,114867.30173401634,0.0735621452331543,voip,1
85.46,51.95101923927962,70.0,469.0,8546,0.0012364387512207031,0.003325967788227967,0.017447233200073242,0.12240743637084961,100,0.0,69815.44943609089,0.12240743637084961,voip,1
88.85,61.89464839547923,70.0,469.0,8885,0.0009481425237173986,0.0037089533907459847,0.02808547019958496,0.09386610984802246,100,0.0,94655.0928689021,0.09386610984802246,voip,1
79.91,40.14326718143405,70.0,469.0,7991,0.0008935735683248501,0.0036552278875965055,0.030199766159057617,0.08846378326416016,100,0.0,90329.73014966288,0.08846378326416016,voip,1
84.16,51.89175657076951,70.0,469.0,8416,0.00028851056339764837,0.0008443366389649207,0.007772922515869141,0.028562545776367188,100,0.0,294641.2908919453,0.028562545776367188,voip,1
81.21,35.98757980192611,70.0,422.0,8121,0.0007536387202715633,0.002604235986547181,0.02258467674255371,0.07461023330688477,100,0.0,108844.19999596271,0.07461023330688477,voip,1
85.03,52.11534418959546,70.0,469.0,8503,0.0006020839768226701,0.001707166777694416,0.011178970336914062,0.059606313705444336,100,0.0,142650.28016559256,0.059606313705444336,voip,1
76.23,9.7034581464548,70.0,112.0,7623,0.0004333390129937066,0.0017792490091718043,0.016414880752563477,0.04290056228637695,100,0.0,177685.83691929144,0.04290056228637695,voip,1
88.73,61.837990750023565,70.0,469.0,8873,0.0005610446737270163,0.0016706343348529184,0.010552406311035156,0.05554342269897461,100,0.0,159746.0117298834,0.05554342269897461,voip,1
80.93,34.60094073865623,70.0,409.0,8093,0.0005813006198767459,0.0016765467055916987,0.010816335678100586,0.05754876136779785,100,0.0,140626.12611506783,0.05754876136779785,voip,1
85.08,52.01782002352655,70.0,469.0,8508,0.0009033704044842961,0.0031571237163694147,0.026312828063964844,0.08943367004394531,100,0.0,95130.89270435552,0.08943367004394531,voip,1
84.9,52.851584649847545,70.0,469.0,8490,0.00041575383658360956,0.0011286030989759268,0.0077724456787109375,0.041159629821777344,100,0.0,206265.06534912385,0.041159629821777344,voip,1
82.87,35.4769375792218,70.0,409.0,8287,0.0006285580721768466,0.002433124348641698,0.019810199737548828,0.06222724914550781,100,0.0,133171.02945677572,0.06222724914550781,voip,1
82.57,40.70313378598754,70.0,469.0,8257,0.0009443904414321437,0.002383875531859604,0.013200998306274414,0.09349465370178223,100,0.0,88314.26566989823,0.09349465370178223,voip,1
85.59,51.98136108260345,70.0,469.0,8559,0.0007001077285920731,0.0025941857374948097,0.02227640151977539,0.06931066513061523,100,0.0,123485.70740395409,0.06931066513061523,voip,1
79.17,34.33192537566164,70.0,409.0,7917,0.0003703074021772905,0.0009864756044121836,0.008029699325561523,0.03666043281555176,100,0.0,215949.00668043757,0.03666043281555176,voip,1
85.88,52.93888551905867,70.0,469.0,8588,0.000988090881193527,0.00281003775991876,0.018692731857299805,0.09782099723815918,100,0.0,87792.11468246249,0.09782099723815918,voip,1
84.76,51.94653405184989,70.0,469.0,8476,0.0008201526873039477,0.002220671491164802,0.012236595153808594,0.08119511604309082,100,0.0,104389.22959691548,0.08119511604309082,voip,1
85.89,52.016323399486815,70.0,469.0,8589,0.0005698709776907256,0.001421458257883777,0.00735020637512207,0.056417226791381836,100,0.0,152238.03526756732,0.056417226791381836,voip,1
80.04,34.512293461895574,70.0,409.0,8004,0.0007683363827792081,0.0022805516359576026,0.013430356979370117,0.0760653018951416,100,0.0,105223.99276138886,0.0760653018951416,voip,1
80.71,40.47945034211804,70.0,469.0,8071,0.0002592790006387113,0.000619440357203671,0.005146503448486328,0.025668621063232422,100,0.0,314418.3539024034,0.025668621063232422,voip,1
81.18,34.76071921005087,70.0,409.0,8118,0.0007218784756130642,0.0026199972135648813,0.022271394729614258,0.07146596908569336,100,0.0,113590.9372379569,0.07146596908569336,voip,1
85.38,52.88436063714867,70.0,469.0,8538,0.0006358816166116733,0.0022332494228598935,0.015471935272216797,0.06295228004455566,100,0.0,135624.38675089154,0.06295228004455566,voip,1
84.83,51.851915104458776,70.0,469.0,8483,0.0006493655118075284,0.0019495384102199498,0.014770984649658203,0.06428718566894531,100,0.0,131952.70502240586,0.06428718566894531,voip,1
84.66,48.54507596038964,70.0,422.0,8466,0.0009387695428096887,0.0027269140711363893,0.01721334457397461,0.09293818473815918,100,0.0,91091.82551849964,0.09293818473815918,voip,1
81.68,40.484535319057336,70.0,469.0,8168,0.0008308598489472361,0.0029154620175916015,0.020303726196289062,0.08225512504577637,100,0.0,99299.5961754146,0.08225512504577637,voip,1
86.05,52.106309598742456,70.0,469.0,8605,0.0006004198633059106,0.0017575186535156947,0.012990713119506836,0.059441566467285156,100,0.0,144761.58267385463,0.059441566467285156,voip,1
80.54,34.63132108366644,70.0,409.0,8054,0.0006460493261163884,0.0018917508364879245,0.014992713928222656,0.06395888328552246,100,0.0,125922.68131644715,0.06395888328552246,voip,1
86.04,52.92993859811288,70.0,469.0,8604,0.0008120006985134549,0.0022746082939086695,0.017178058624267578,0.08038806915283203,100,0.0,107029.47665238501,0.08038806915283203,voip,1
89.57,61.86311582841589,70.0,469.0,8957,0.0007996173820110283,0.0027640522041586773,0.020632266998291016,0.0791621208190918,100,0.0,113146.1204071156,0.0791621208190918,voip,1
81.73,34.997958511890374,70.0,409.0,8173,0.0005893008877532651,0.0016622349491888387,0.011132955551147461,0.05834078788757324,100,0.0,140088.26770529675,0.05834078788757324,voip,1
81.47,35.01498393545254,70.0,409.0,8147,0.0007879589543198094,0.0025116585139120613,0.01791977882385254,0.07800793647766113,100,0.0,104436.75260632478,0.07800793647766113,voip,1
101.63,80.09365205807512,70.0,403.0,10163,0.00046666222389298256,0.0013104012535771123,0.009856700897216797,0.04619956016540527,100,0.0,219975.68781882428,0.04619956016540527,voip,1
88.84,61.8143543200121,70.0,469.0,8884,0.0008831337244823726,0.0025878353621490774,0.015402793884277344,0.08743023872375488,100,0.0,101611.27909979201,0.08743023872375488,voip,1
99.59,82.85735875587635,70.0,469.0,9959,0.0007811363297279435,0.0023502841554536662,0.014018535614013672,0.0773324966430664,100,0.0,128779.90046106247,0.0773324966430664,voip,1
91.85,66.61071610484306,70.0,409.0,9185,0.0007604782027427596,0.00290534884086447,0.020412206649780273,0.0752873420715332,100,0.0,121997.63930613744,0.0752873420715332,voip,1
81.44,40.36318124231537,70.0,469.0,8144,0.0007233017622822463,0.0019626860820718462,0.010818243026733398,0.07160687446594238,100,0.0,113730.5088405241,0.07160687446594238,voip,1
80.15,34.59750713563046,70.0,409.0,8015,0.0005166530609130859,0.0017779290044624343,0.015651702880859375,0.05114865303039551,100,0.0,156697.0551146674,0.05114865303039551,voip,1
80.29,34.754940655970046,70.0,409.0,8029,0.0008099030966710563,0.0025371795985735194,0.015529870986938477,0.08018040657043457,100,0.0,100135.43467770179,0.08018040657043457,voip,1
82.85,36.66561740922958,70.0,422.0,8285,0.0006338683041659268,0.002019467196679233,0.014614105224609375,0.06275296211242676,100,0.0,132023.5363809702,0.06275296211242676,voip,1
81.49,35.026131673366386,70.0,409.0,8149,0.0005773149355493411,0.0016207027767758142,0.01163172721862793,0.057154178619384766,100,0.0,142576.7567671669,0.057154178619384766,voip,1
88.83,61.66345027648064,70.0,469.0,8883,0.000851197676225142,0.0031178223683879704,0.028057098388671875,0.08426856994628906,100,0.0,105411.71630117208,0.08426856994628906,voip,1
82.38,40.32909123697184,70.0,469.0,8238,0.0006373193528917101,0.0017587216435760336,0.01111745834350586,0.0630946159362793,100,0.0,130563.7464308077,0.0630946159362793,voip,1
85.81,51.95838623360044,70.0,469.0,8581,0.0007339366758712614,0.002794579106937752,0.02517867088317871,0.07265973091125488,100,0.0,118096.80266608541,0.07265973091125488,voip,1
81.24,34.877534316519565,70.0,409.0,8124,0.0007225889148134174,0.001855759560649643,0.010150671005249023,0.07153630256652832,100,0.0,113563.13012284515,0.07153630256652832,voip,1
84.3,41.1,70.0,469.0,8430,0.00028449838811700994,0.0005300175016277677,0.003236532211303711,0.028165340423583984,100,0.0,299293.4074226224,0.028165340423583984,voip,1
81.63,35.007900536878815,70.0,409.0,8163,0.0008830566598911478,0.0024035056957222704,0.016556262969970703,0.08742260932922363,100,0.0,93372.94653735262,0.08742260932922363,voip,1
86.28,52.16111195133785,70.0,469.0,8628,0.0010128021240234375,0.0048965219773814935,0.0472569465637207,0.10026741027832031,100,0.0,86049.03554420386,0.10026741027832031,voip,1
85.77,51.958224565510314,70.0,469.0,8577,0.001025113192471591,0.0037398465356587936,0.02868938446044922,0.1014862060546875,100,0.0,84513.11582445366,0.1014862060546875,voip,1
81.02,35.978043304215426,70.0,422.0,8102,0.0007758260977388632,0.0021694607853839335,0.01676630973815918,0.07680678367614746,100,0.0,105484.1008583361,0.07680678367614746,voip,1
85.77,52.05052449303465,70.0,469.0,8577,0.0004727214273780283,0.0013804115433153508,0.008972406387329102,0.046799421310424805,100,0.0,183267.58092858174,0.046799421310424805,voip,1
77.42,10.512069253957566,70.0,112.0,7742,0.0006341693377253985,0.0025239650408804552,0.021204471588134766,0.06278276443481445,100,0.0,123312.13442988384,0.06278276443481445,voip,1
87.32,52.186565320971255,70.0,469.0,8732,0.0007077828802243628,0.0017589338621192736,0.008108139038085938,0.07007050514221191,100,0.0,124615.5620930103,0.07007050514221191,voip,1
80.76,34.79486168962309,70.0,409.0,8076,0.0007259677154849274,0.002322031052085154,0.014572858810424805,0.07187080383300781,100,0.0,112366.73590055382,0.07187080383300781,voip,1
84.58,51.882979868161016,70.0,469.0,8458,0.0009089359129318083,0.0027408299535414127,0.01603531837463379,0.08998465538024902,100,0.0,93992.75878204526,0.08998465538024902,voip,1
87.72,61.803249105528415,70.0,469.0,8772,0.0011479613756892658,0.0036975661168918376,0.023629426956176758,0.1136481761932373,100,0.0,77184.89736419205,0.1136481761932373,voip,1
81.57,35.15942405671629,70.0,409.0,8157,0.0007014587672069819,0.0022919392758401344,0.019989013671875,0.06944441795349121,100,0.0,117459.15339530223,0.06944441795349121,voip,1
85.0,51.9332263584692,70.0,469.0,8500,0.0011957390139801334,0.004132315275711848,0.030037641525268555,0.1183781623840332,100,0.0,71803.17742429361,0.1183781623840332,voip,1
85.12,51.9313546905913,70.0,469.0,8512,0.0008290801385436395,0.0023341961154946292,0.013527870178222656,0.08207893371582031,100,0.0,103703.78745029826,0.08207893371582031,voip,1
85.0,52.74789095309878,70.0,469.0,8500,0.0009941597177524758,0.0032128285864915338,0.019916772842407227,0.09842181205749512,100,0.0,86362.09250996204,0.09842181205749512,voip,1
80.61,34.76374404462212,70.0,409.0,8061,0.00027650775331439394,0.0008757656320203005,0.008321046829223633,0.027374267578125,100,0.0,294462.87518451054,0.027374267578125,voip,1
81.76,35.16023890703816,70.0,409.0,8176,0.0007988539609042081,0.0026668537683593014,0.020418167114257812,0.0790865421295166,100,0.0,103379.1135727886,0.0790865421295166,voip,1
81.5,40.33571618305543,70.0,469.0,8150,0.00040134998283000906,0.0010051308128122423,0.006864786148071289,0.0397336483001709,100,0.0,205110.66156750018,0.0397336483001709,voip,1
81.96,35.115500850763894,70.0,409.0,8196,0.0006373024950123797,0.002503373579434586,0.022299528121948242,0.06309294700622559,100,0.0,129901.52604006985,0.06309294700622559,voip,1
78.03,11.196834374054122,70.0,112.0,7803,0.0007004280282993509,0.0020885578132518725,0.013262271881103516,0.06934237480163574,100,0.0,112526.97207658741,0.06934237480163574,voip,1
88.93,61.79583400197783,70.0,469.0,8893,0.0008108206469603259,0.0021729470493780556,0.0121917724609375,0.08027124404907227,100,0.0,110785.49136565193,0.08027124404907227,voip,1
81.41,34.87494659494119,70.0,409.0,8141,0.0007381896779994772,0.0027307897957680265,0.022173166275024414,0.07308077812194824,100,0.0,111395.75704378024,0.07308077812194824,voip,1
88.24,61.82541872078183,70.0,469.0,8824,0.0009023107663549558,0.0026120091038434137,0.016387462615966797,0.08932876586914062,100,0.0,98780.06411576514,0.08932876586914062,voip,1
86.44,53.176934849613126,70.0,469.0,8644,0.000427065473614317,0.001156769673171106,0.008910417556762695,0.04227948188781738,100,0.0,204444.21667035602,0.04227948188781738,voip,1
80.15,34.62870918760907,70.0,409.0,8015,0.0006307544130267519,0.002257046490368617,0.018529176712036133,0.06244468688964844,100,0.0,128351.53874059857,0.06244468688964844,voip,1
77.63,11.59797827209553,70.0,112.0,7763,0.0004100197493427932,0.001053814236748394,0.008330106735229492,0.04059195518493652,100,0.0,191240.0800738139,0.04059195518493652,voip,1
79.83,34.61475263525655,70.0,409.0,7983,0.0005837185214264224,0.002529307316557311,0.024311065673828125,0.05778813362121582,100,0.0,138140.15715005016,0.05778813362121582,voip,1
85.12,51.8220570799732,70.0,469.0,8512,0.001183098012750799,0.004451105693854442,0.029888153076171875,0.1171267032623291,100,0.0,72672.81576362686,0.1171267032623291,voip,1
85.01,48.69753484520546,70.0,422.0,8501,0.0008149484191278015,0.0026456219198850504,0.020130395889282227,0.08067989349365234,100,0.0,105365.71463067431,0.08067989349365234,voip,1
85.66,52.880094553621966,70.0,469.0,8566,0.0009562824711655126,0.0034782347317745266,0.02901601791381836,0.09467196464538574,100,0.0,90479.8960514806,0.09467196464538574,voip,1
81.33,35.03257198665265,70.0,409.0,8133,0.00025703449441929056,0.0007457532896360458,0.006478309631347656,0.025446414947509766,100,0.0,319600.24296282715,0.025446414947509766,voip,1
81.94,34.91384252699779,70.0,409.0,8194,0.0008773875958991773,0.0028710538242353056,0.018477439880371094,0.08686137199401855,100,0.0,94333.13656878089,0.08686137199401855,voip,1
81.16,40.366253232124485,70.0,469.0,8116,0.0006686075769289575,0.0020583388026566957,0.014734983444213867,0.0661921501159668,100,0.0,122610.8741732522,0.0661921501159668,voip,1
79.41,34.476396273392616,70.0,409.0,7941,0.0003234786216658775,0.0011388918559379214,0.010802030563354492,0.032024383544921875,100,0.0,247959.5596056232,0.032024383544921875,voip,1
84.55,52.69959677265093,70.0,469.0,8455,0.0008954881417630899,0.003085747660033383,0.02584075927734375,0.0886533260345459,100,0.0,95370.41651758023,0.0886533260345459,voip,1
88.45,61.795367949385984,70.0,469.0,8845,0.0007629225952456696,0.0022152971416433327,0.013976812362670898,0.07552933692932129,100,0.0,117105.26338942257,0.07552933692932129,voip,1
85.47,51.98950951874811,70.0,469.0,8547,0.0008098790139862986,0.002594512994949828,0.018162012100219727,0.08017802238464355,100,0.0,106598.95501091793,0.08017802238464355,voip,1
81.45,35.37212885874979,70.0,409.0,8145,0.0006142770401155106,0.001814910251467591,0.012503385543823242,0.06081342697143555,100,0.0,133932.03563071793,0.06081342697143555,voip,1
82.26,40.67668128055681,70.0,469.0,8226,0.0006440817707716816,0.0027079887587232606,0.02574920654296875,0.06376409530639648,100,0.0,129004.74719708956,0.06376409530639648,voip,1
81.39,34.89466864723033,70.0,409.0,8139,0.0005444252129757043,0.0015395759318493293,0.010430574417114258,0.05389809608459473,100,0.0,151004.3876659049,0.05389809608459473,voip,1
85.56,51.87915188204219,70.0,469.0,8556,0.0007957617441813151,0.002501383438100139,0.016436338424682617,0.0787804126739502,100,0.0,108604.29776006188,0.0787804126739502,voip,1
86.4,52.97376709277904,70.0,469.0,8640,0.000984615749782986,0.0028024699855321786,0.016266822814941406,0.09747695922851562,100,0.0,88635.42146738445,0.09747695922851562,voip,1
85.91,51.934399967651494,70.0,469.0,8591,0.0008731851674089528,0.002367787051441257,0.017106056213378906,0.08644533157348633,100,0.0,99379.5785619539,0.08644533157348633,voip,1
89.47,61.88141158700243,70.0,469.0,8947,0.0007933053103360263,0.002176527806708396,0.014083385467529297,0.0785372257232666,100,0.0,113919.04919682303,0.0785372257232666,voip,1
80.93,34.77046303976984,70.0,409.0,8093,0.0006866527326179273,0.0023444141980074294,0.02077341079711914,0.0679786205291748,100,0.0,119050.38505660278,0.0679786205291748,voip,1
85.85,52.83869320867048,70.0,469.0,8585,0.0007002136924050071,0.001892548370058106,0.011388301849365234,0.0693211555480957,100,0.0,123842.08096419806,0.0693211555480957,voip,1
88.13,61.69062408502607,70.0,469.0,8813,0.0007312634978631531,0.0032183834349136854,0.030398130416870117,0.07239508628845215,100,0.0,121733.09983754958,0.07239508628845215,voip,1
82.15,35.242978023997914,70.0,409.0,8215,0.0004769840625801472,0.0013659779458010167,0.010612249374389648,0.04722142219543457,100,0.0,173963.96919246172,0.04722142219543457,voip,1
81.98,40.460593174099664,70.0,469.0,8198,0.0007335682107944681,0.002393110960870339,0.017036914825439453,0.07262325286865234,100,0.0,112882.40052296082,0.07262325286865234,voip,1
88.63,61.76757320795434,70.0,469.0,8863,0.0011945493293531013,0.004071715699531343,0.02657341957092285,0.11826038360595703,100,0.0,74944.15953673617,0.11826038360595703,voip,1
89.6,62.05191374969832,70.0,469.0,8960,0.0010501736342304884,0.002795148493517653,0.018083810806274414,0.10396718978881836,100,0.0,86180.20587065791,0.10396718978881836,voip,1
95.03,75.82050580153103,70.0,469.0,9503,0.0009164424857707939,0.00265687309678106,0.01596665382385254,0.0907278060913086,100,0.0,104740.7147674386,0.0907278060913086,voip,1
86.38,52.13938626412858,70.0,469.0,8638,0.0005331569247775608,0.001100327397257199,0.005528688430786133,0.052782535552978516,100,0.0,163649.51512825608,0.052782535552978516,voip,1
80.68,34.72891590591333,70.0,410.0,8068,0.0008278639629633739,0.0033765499364511124,0.02967691421508789,0.08195853233337402,100,0.0,98438.82426247935,0.08195853233337402,voip,1
89.87,61.82146148385688,70.0,469.0,8987,0.0010173537514426491,0.0029830535747013883,0.02065420150756836,0.10071802139282227,100,0.0,89228.42851053017,0.10071802139282227,voip,1
85.73,52.94938243265923,70.0,469.0,8573,0.0007743137051360776,0.003129283906011938,0.02787637710571289,0.07665705680847168,100,0.0,111834.29840152922,0.07665705680847168,voip,1
81.32,34.75741072059309,70.0,409.0,8132,0.0003797357732599432,0.001239204011367303,0.010570764541625977,0.037593841552734375,100,0.0,216306.2713961229,0.037593841552734375,voip,1
81.33,34.89528764747469,70.0,409.0,8133,0.0008369648095333215,0.0023338406240079766,0.01457667350769043,0.08285951614379883,100,0.0,98152.90054295254,0.08285951614379883,voip,1
85.11,51.929162327154856,70.0,469.0,8511,0.0009921656714545356,0.0035751795425443223,0.028614282608032227,0.09822440147399902,100,0.0,86647.64788213081,0.09822440147399902,voip,1
82.14,40.689069785385854,70.0,469.0,8214,0.0004019424168750493,0.0014185175994096948,0.011331319808959961,0.03979229927062988,100,0.0,206416.66186403602,0.03979229927062988,voip,1
81.57,34.86811007209883,70.0,409.0,8157,0.0006648603111806542,0.0021643050562970053,0.015192747116088867,0.06582117080688477,100,0.0,123924.80983241602,0.06582117080688477,voip,1
84.77,51.94879305623952,70.0,469.0,8477,0.0010712411668565539,0.0038850224510988667,0.026635169982910156,0.10605287551879883,100,0.0,79931.07237742943,0.10605287551879883,voip,1
98.63,102.39762253099434,70.0,726.0,9863,0.0008666394936918009,0.0038005919893592402,0.029760122299194336,0.08579730987548828,100,0.0,114955.64439804612,0.08579730987548828,voip,1
81.86,40.644807786481174,70.0,469.0,8186,0.0008092769468673552,0.0018672095280054157,0.011672019958496094,0.08011841773986816,100,0.0,102172.48490969212,0.08011841773986816,voip,1
85.58,51.9723349485089,70.0,469.0,8558,0.0010185675187544389,0.003410492031013535,0.027270078659057617,0.10083818435668945,100,0.0,84867.80267607629,0.10083818435668945,voip,1
82.22,35.272249715605035,70.0,409.0,8222,0.00031673065339676056,0.0006512992818863563,0.0038421154022216797,0.0313563346862793,100,0.0,262203.40734500036,0.0313563346862793,voip,1
84.31,46.834323951563555,70.0,403.0,8431,0.0006733590906316584,0.002098876107260395,0.01662611961364746,0.06666254997253418,100,0.0,126470.91256726693,0.06666254997253418,voip,1
84.18,48.48987110727352,70.0,422.0,8418,0.0007638305124610361,0.002174134247242117,0.012161731719970703,0.07561922073364258,100,0.0,111319.43173838062,0.07561922073364258,voip,1
85.21,52.01966839571356,70.0,469.0,8521,0.000633442040645715,0.0018443415531904726,0.014276504516601562,0.06271076202392578,100,0.0,135875.6272347932,0.06271076202392578,voip,1
85.88,52.12720594852558,70.0,469.0,8588,0.0013430142643475773,0.0035181623582898236,0.017049551010131836,0.13295841217041016,100,0.0,64591.139956252315,0.13295841217041016,voip,1
80.13,34.49163811708571,70.0,409.0,8013,0.00034970948190400094,0.0009229925156349305,0.006711721420288086,0.034621238708496094,100,0.0,231440.83972922456,0.034621238708496094,voip,1
84.04,41.14533266362054,70.0,469.0,8404,0.0005001660549279416,0.0011656861809143978,0.0072689056396484375,0.04951643943786621,100,0.0,169717.98411638834,0.04951643943786621,voip,1
85.45,51.955052689801015,70.0,469.0,8545,0.0006590443428116616,0.002531976989576419,0.020724773406982422,0.06524538993835449,100,0.0,130965.10026184452,0.06524538993835449,voip,1
